appId,labels,type,taxId,isZoonotic,hostClass,taxRank,communityId,taxOrder,displayLabel,pageRankSotu,louvainCommunityId,zoonoticColorCodes,communityColorCodes,sourceAppId,hostCount,hostCountNormalized
u26958,"['Palmprint', 'SOTU']",SOTU,291484,True,nan,family,198,Hepelivirales,u26958,0.5373943646801598,352.0,1,0,u26958,1.0,0.0
u780278,"['Palmprint', 'SOTU']",SOTU,291484,True,nan,family,214,Hepelivirales,u780278,0.15000000000000002,370.0,1,5,,,
u91440,"['Palmprint', 'SOTU']",SOTU,291484,True,nan,family,215,Hepelivirales,u91440,0.15000000000000002,371.0,1,6,,,
u1297,"['Palmprint', 'SOTU']",SOTU,291484,True,nan,family,198,Hepelivirales,u1297,0.3080130305808768,352.0,1,0,u1297,15.0,10.0
u340505,"['Palmprint', 'SOTU']",SOTU,291484,True,nan,family,216,Hepelivirales,u340505,0.15000000000000002,373.0,1,7,,,
u501325,"['Palmprint', 'SOTU']",SOTU,291484,True,nan,family,217,Hepelivirales,u501325,0.15000000000000002,374.0,1,8,u501325,1.0,0.0
u569955,"['Palmprint', 'SOTU']",SOTU,291484,True,nan,family,218,Hepelivirales,u569955,0.15000000000000002,375.0,1,9,,,
u497896,"['Palmprint', 'SOTU']",SOTU,291484,True,nan,family,219,Hepelivirales,u497896,0.15000000000000002,376.0,1,10,,,
u383457,"['Palmprint', 'SOTU']",SOTU,291484,True,nan,family,220,Hepelivirales,u383457,0.15000000000000002,377.0,1,0,,,
u90904,"['Palmprint', 'SOTU']",SOTU,291484,True,nan,family,221,Hepelivirales,u90904,0.15000000000000002,378.0,1,1,,,
u565405,"['Palmprint', 'SOTU']",SOTU,291484,True,nan,family,222,Hepelivirales,u565405,0.15000000000000002,379.0,1,2,,,
u25198,"['Palmprint', 'SOTU']",SOTU,291484,True,nan,family,198,Hepelivirales,u25198,0.39708879897918165,352.0,1,0,u25198,2.0,0.0
u899400,"['Palmprint', 'SOTU']",SOTU,291484,True,nan,family,223,Hepelivirales,u899400,0.15000000000000002,381.0,1,3,,,
u710999,"['Palmprint', 'SOTU']",SOTU,291484,True,nan,family,224,Hepelivirales,u710999,0.15000000000000002,382.0,1,4,,,
u1061268,"['Palmprint', 'SOTU']",SOTU,291484,True,nan,family,225,Hepelivirales,u1061268,0.15000000000000002,383.0,1,5,,,
u516043,"['Palmprint', 'SOTU']",SOTU,291484,True,nan,family,226,Hepelivirales,u516043,0.15000000000000002,384.0,1,6,,,
u914141,"['Palmprint', 'SOTU']",SOTU,291484,True,nan,family,227,Hepelivirales,u914141,0.15000000000000002,385.0,1,7,u914141,1.0,0.0
u406775,"['Palmprint', 'SOTU']",SOTU,291484,True,nan,family,228,Hepelivirales,u406775,0.15000000000000002,386.0,1,8,,,
u475080,"['Palmprint', 'SOTU']",SOTU,291484,True,nan,family,229,Hepelivirales,u475080,0.15000000000000002,387.0,1,9,,,
u13577,"['Palmprint', 'SOTU']",SOTU,291484,True,nan,family,198,Hepelivirales,u13577,0.16528620793269233,352.0,1,0,u13577,1.0,0.0
u637708,"['Palmprint', 'SOTU']",SOTU,291484,True,nan,family,230,Hepelivirales,u637708,0.15000000000000002,389.0,1,10,,,
u186534,"['Palmprint', 'SOTU']",SOTU,291484,True,nan,family,231,Hepelivirales,u186534,0.21426470588235297,393.0,1,0,,,
u334369,"['Palmprint', 'SOTU']",SOTU,291484,True,nan,family,232,Hepelivirales,u334369,0.15000000000000002,391.0,1,1,,,
u25341,"['Palmprint', 'SOTU']",SOTU,291484,True,nan,family,198,Hepelivirales,u25341,0.1887936013249106,352.0,1,0,,,
u125778,"['Palmprint', 'SOTU']",SOTU,291484,True,nan,family,231,Hepelivirales,u125778,0.3953602941176471,393.0,1,0,,,
u42720,"['Palmprint', 'SOTU']",SOTU,291484,True,nan,family,198,Hepelivirales,u42720,0.24609186432948543,352.0,1,0,,,
u25133,"['Palmprint', 'SOTU']",SOTU,380440,False,nan,no rank,0,Mononegavirales,u25133,0.15000000000000002,163.0,0,0,,,
u8238,"['Palmprint', 'SOTU']",SOTU,11048,False,nan,no rank,56,Nidovirales,u8238,0.17505912400985954,227.0,0,1,u8238,7.0,0.0
u821211,"['Palmprint', 'SOTU']",SOTU,11048,False,nan,no rank,233,Nidovirales,u821211,0.15000000000000002,397.0,0,2,u821211,1.0,0.0
u19341,"['Palmprint', 'SOTU']",SOTU,11320,True,nan,species,189,Articulavirales,u19341,0.25230778069550175,400.0,1,2,u19341,1.0,0.0
u207044,"['Palmprint', 'SOTU']",SOTU,11320,True,nan,species,189,Articulavirales,u207044,0.22538088721997293,400.0,1,2,u207044,159.0,100.0
u230586,"['Palmprint', 'SOTU']",SOTU,11320,True,nan,species,189,Articulavirales,u230586,0.8445651029495742,400.0,1,2,u230586,5.0,0.0
u22583,"['Palmprint', 'SOTU']",SOTU,11320,True,nan,species,189,Articulavirales,u22583,0.15000000000000002,400.0,1,2,u22583,1.0,0.0
u16704,"['Palmprint', 'SOTU']",SOTU,11320,True,nan,species,189,Articulavirales,u16704,0.20423056998549638,400.0,1,2,u16704,10.0,10.0
u829404,"['Palmprint', 'SOTU']",SOTU,11320,True,nan,species,234,Articulavirales,u829404,0.15000000000000002,403.0,1,3,u829404,1.0,0.0
u1058528,"['Palmprint', 'SOTU']",SOTU,11320,True,nan,species,235,Articulavirales,u1058528,0.15000000000000002,404.0,1,4,u1058528,1.0,0.0
u781489,"['Palmprint', 'SOTU']",SOTU,11320,True,nan,species,236,Articulavirales,u781489,0.15000000000000002,405.0,1,5,u781489,2.0,0.0
u16596,"['Palmprint', 'SOTU']",SOTU,11320,True,nan,species,189,Articulavirales,u16596,0.3686317341629257,400.0,1,2,,,
u6346,"['Palmprint', 'SOTU']",SOTU,11041,False,nan,no rank,231,Hepelivirales,u6346,0.15000000000000002,393.0,0,0,u6346,3.0,0.0
u1008085,"['Palmprint', 'SOTU']",SOTU,11569,True,nan,species,237,Articulavirales,u1008085,0.15000000000000002,408.0,1,6,,,
u935062,"['Palmprint', 'SOTU']",SOTU,11569,True,nan,species,238,Articulavirales,u935062,0.15000000000000002,409.0,1,7,,,
u85830,"['Palmprint', 'SOTU']",SOTU,11569,True,nan,species,84,Articulavirales,u85830,0.6044365779718981,410.0,1,7,,,
u698555,"['Palmprint', 'SOTU']",SOTU,11569,True,nan,species,239,Articulavirales,u698555,0.15000000000000002,411.0,1,8,u698555,1.0,0.0
u217468,"['Palmprint', 'SOTU']",SOTU,11569,True,nan,species,84,Articulavirales,u217468,0.37607119072155654,410.0,1,7,u217468,1.0,0.0
u4842,"['Palmprint', 'SOTU']",SOTU,11569,True,nan,species,84,Articulavirales,u4842,0.15000000000000002,410.0,1,7,u4842,4.0,0.0
u6381,"['Palmprint', 'SOTU']",SOTU,2886894,False,nan,no rank,11,Bunyavirales,u6381,0.519089119804401,414.0,0,0,u6381,1.0,0.0
u23780,"['Palmprint', 'SOTU']",SOTU,307164,False,nan,no rank,1,Bunyavirales,u23780,0.3717161605016892,24.0,0,1,,,
u614350,"['Palmprint', 'SOTU']",SOTU,237020,False,nan,species,240,Nidovirales,u614350,0.15000000000000002,416.0,0,9,,,
u488146,"['Palmprint', 'SOTU']",SOTU,237020,False,nan,species,241,Nidovirales,u488146,0.15000000000000002,417.0,0,10,,,
u863136,"['Palmprint', 'SOTU']",SOTU,237020,False,nan,species,242,Nidovirales,u863136,0.15000000000000002,418.0,0,0,,,
u734031,"['Palmprint', 'SOTU']",SOTU,237020,False,nan,species,243,Nidovirales,u734031,0.15000000000000002,419.0,0,1,,,
u885735,"['Palmprint', 'SOTU']",SOTU,237020,False,nan,species,244,Nidovirales,u885735,0.15000000000000002,420.0,0,2,u885735,3.0,0.0
u6152,"['Palmprint', 'SOTU']",SOTU,686984,False,nan,species,245,Picornavirales,u6152,0.15000000000000002,421.0,0,3,u6152,9.0,10.0
u3632,"['Palmprint', 'SOTU']",SOTU,686984,False,nan,species,246,Picornavirales,u3632,0.3021749458744287,332.0,0,4,u3632,2.0,0.0
u15161,"['Palmprint', 'SOTU']",SOTU,686984,False,nan,species,246,Picornavirales,u15161,0.16380202068799618,332.0,0,4,u15161,1.0,0.0
u287350,"['Palmprint', 'SOTU']",SOTU,1868658,False,nan,species,63,Stellavirales,u287350,0.2286912892304609,126.0,0,8,,,
u307751,"['Palmprint', 'SOTU']",SOTU,1868658,False,nan,species,247,Stellavirales,u307751,0.15000000000000002,425.0,0,5,,,
u783410,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,248,Durnavirales,u783410,0.15000000000000002,426.0,1,6,,,
u840779,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,249,Durnavirales,u840779,0.15000000000000002,427.0,1,7,,,
u769573,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,250,Durnavirales,u769573,0.15000000000000002,428.0,1,8,,,
u663748,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,251,Durnavirales,u663748,0.15000000000000002,429.0,1,9,,,
u712577,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,252,Durnavirales,u712577,0.15000000000000002,430.0,1,10,,,
u145364,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,253,Durnavirales,u145364,0.4159271472913163,435.0,1,0,,,
u921774,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,254,Durnavirales,u921774,0.15000000000000002,432.0,1,1,u921774,1.0,0.0
u1035166,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,255,Durnavirales,u1035166,0.15000000000000002,433.0,1,2,,,
u26638,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,253,Durnavirales,u26638,0.15000000000000002,604.0,1,0,u26638,1.0,0.0
u25668,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,256,Durnavirales,u25668,0.1643208803844119,435.0,1,3,u25668,1.0,0.0
u623499,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,257,Durnavirales,u623499,0.15000000000000002,436.0,1,4,,,
u273894,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,258,Durnavirales,u273894,0.5414609541757025,604.0,1,5,u273894,1.0,0.0
u1054502,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,259,Durnavirales,u1054502,0.15000000000000002,438.0,1,6,,,
u133030,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,253,Durnavirales,u133030,0.434107137060538,435.0,1,0,,,
u1010387,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,260,Durnavirales,u1010387,0.15000000000000002,440.0,1,7,,,
u852907,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,261,Durnavirales,u852907,0.15000000000000002,441.0,1,8,,,
u516495,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,262,Durnavirales,u516495,0.15000000000000002,442.0,1,9,u516495,1.0,0.0
u594738,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,263,Durnavirales,u594738,0.15000000000000002,443.0,1,10,,,
u716720,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,264,Durnavirales,u716720,0.15000000000000002,444.0,1,0,,,
u118111,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,265,Durnavirales,u118111,0.27697095140404676,604.0,1,1,,,
u99033,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,265,Durnavirales,u99033,0.5148919804181877,604.0,1,1,,,
u94624,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,265,Durnavirales,u94624,0.1942603262218239,604.0,1,1,u94624,1.0,0.0
u665602,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,266,Durnavirales,u665602,0.15000000000000002,448.0,1,2,,,
u759354,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,267,Durnavirales,u759354,0.15000000000000002,449.0,1,3,u759354,1.0,0.0
u278017,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,253,Durnavirales,u278017,0.2196887199630811,435.0,1,0,,,
u197266,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,268,Durnavirales,u197266,0.3142432953311437,435.0,1,4,,,
u251755,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,253,Durnavirales,u251755,0.617425682897139,435.0,1,0,,,
u488449,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,269,Durnavirales,u488449,0.15000000000000002,453.0,1,5,,,
u197235,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,265,Durnavirales,u197235,0.16368817295335125,604.0,1,1,,,
u25022,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,270,Durnavirales,u25022,0.15000000000000002,482.0,1,6,u25022,3.0,0.0
u130032,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,253,Durnavirales,u130032,0.21188747638274696,435.0,1,0,,,
u113609,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,253,Durnavirales,u113609,0.2545882906853219,435.0,1,0,,,
u955792,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,271,Durnavirales,u955792,0.15000000000000002,458.0,1,7,,,
u632416,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,272,Durnavirales,u632416,0.15000000000000002,459.0,1,8,u632416,1.0,0.0
u703398,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,273,Durnavirales,u703398,0.15000000000000002,460.0,1,9,u703398,1.0,0.0
u1070879,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,274,Durnavirales,u1070879,0.15000000000000002,461.0,1,10,,,
u16688,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,253,Durnavirales,u16688,0.1711886806874585,435.0,1,0,,,
u12737,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,253,Durnavirales,u12737,0.15000000000000002,435.0,1,0,u12737,1.0,0.0
u63187,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,275,Durnavirales,u63187,0.2060064993984223,482.0,1,0,u63187,2.0,0.0
u23964,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,253,Durnavirales,u23964,0.15000000000000002,435.0,1,0,u23964,2.0,0.0
u218034,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,265,Durnavirales,u218034,0.28414631037044963,604.0,1,1,u218034,1.0,0.0
u181959,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,276,Durnavirales,u181959,0.7220585603428634,435.0,1,1,u181959,1.0,0.0
u123944,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,277,Durnavirales,u123944,0.1926623376623377,485.0,1,2,u123944,3.0,0.0
u710664,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,278,Durnavirales,u710664,0.15000000000000002,469.0,1,3,,,
u884170,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,279,Durnavirales,u884170,0.15000000000000002,470.0,1,4,,,
u903542,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,280,Durnavirales,u903542,0.15000000000000002,471.0,1,5,,,
u772614,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,281,Durnavirales,u772614,0.15000000000000002,472.0,1,6,,,
u879538,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,282,Durnavirales,u879538,0.15000000000000002,473.0,1,7,,,
u242765,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,275,Durnavirales,u242765,0.4887053712791961,482.0,1,0,u242765,2.0,0.0
u216153,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,283,Durnavirales,u216153,0.15000000000000002,475.0,1,8,,,
u25666,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,253,Durnavirales,u25666,0.16182298583035817,435.0,1,0,,,
u906969,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,284,Durnavirales,u906969,0.15000000000000002,477.0,1,9,u906969,1.0,0.0
u477937,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,285,Durnavirales,u477937,0.15000000000000002,478.0,1,10,,,
u557424,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,286,Durnavirales,u557424,0.15000000000000002,479.0,1,0,,,
u639572,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,287,Durnavirales,u639572,0.15000000000000002,480.0,1,1,,,
u604911,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,288,Durnavirales,u604911,0.15000000000000002,481.0,1,2,,,
u291146,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,270,Durnavirales,u291146,0.29294282380396736,482.0,1,6,u291146,5.0,0.0
u547955,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,289,Durnavirales,u547955,0.15000000000000002,483.0,1,3,,,
u127846,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,265,Durnavirales,u127846,0.23128497063166914,604.0,1,1,u127846,2.0,0.0
u181218,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,277,Durnavirales,u181218,0.5072719402175122,485.0,1,2,,,
u694014,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,290,Durnavirales,u694014,0.15000000000000002,486.0,1,4,u694014,2.0,0.0
u1052321,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,291,Durnavirales,u1052321,0.15000000000000002,487.0,1,5,,,
u218174,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,292,Durnavirales,u218174,0.4815401956832201,604.0,1,6,,,
u833002,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,293,Durnavirales,u833002,0.15000000000000002,489.0,1,7,,,
u867966,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,294,Durnavirales,u867966,0.15000000000000002,490.0,1,8,,,
u739669,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,295,Durnavirales,u739669,0.15000000000000002,491.0,1,9,,,
u747745,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,296,Durnavirales,u747745,0.15000000000000002,492.0,1,10,,,
u133261,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,265,Durnavirales,u133261,0.37363277139403556,604.0,1,1,,,
u811886,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,297,Durnavirales,u811886,0.15000000000000002,494.0,1,0,,,
u950481,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,298,Durnavirales,u950481,0.15000000000000002,495.0,1,1,,,
u565422,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,299,Durnavirales,u565422,0.15000000000000002,496.0,1,2,,,
u165183,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,253,Durnavirales,u165183,0.2956676886475876,435.0,1,0,,,
u54781,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,300,Durnavirales,u54781,1.1276172965814004,435.0,1,3,u54781,1.0,0.0
u126467,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,301,Durnavirales,u126467,1.1384941133219972,435.0,1,4,u126467,4.0,0.0
u937773,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,302,Durnavirales,u937773,0.15000000000000002,500.0,1,5,,,
u910073,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,303,Durnavirales,u910073,0.15000000000000002,501.0,1,6,,,
u97022,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,265,Durnavirales,u97022,0.2208533850191126,604.0,1,1,,,
u840738,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,304,Durnavirales,u840738,0.15000000000000002,503.0,1,7,,,
u776492,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,305,Durnavirales,u776492,0.15000000000000002,504.0,1,8,,,
u509861,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,306,Durnavirales,u509861,0.15000000000000002,505.0,1,9,,,
u296287,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,292,Durnavirales,u296287,0.1541341945503318,604.0,1,6,,,
u191609,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,253,Durnavirales,u191609,0.2121839409881371,435.0,1,0,,,
u1015003,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,307,Durnavirales,u1015003,0.15000000000000002,508.0,1,10,,,
u176060,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,253,Durnavirales,u176060,0.19474534716533964,435.0,1,0,,,
u451195,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,308,Durnavirales,u451195,0.15000000000000002,510.0,1,0,,,
u230477,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,253,Durnavirales,u230477,0.4753726964273003,435.0,1,0,u230477,1.0,0.0
u523488,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,309,Durnavirales,u523488,0.15000000000000002,512.0,1,1,,,
u185108,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,275,Durnavirales,u185108,0.36898847463410017,482.0,1,0,,,
u127577,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,253,Durnavirales,u127577,0.3360330239179827,435.0,1,0,,,
u82504,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,253,Durnavirales,u82504,0.19048611274011165,435.0,1,0,,,
u590865,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,310,Durnavirales,u590865,0.15000000000000002,516.0,1,2,,,
u184946,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,253,Durnavirales,u184946,0.3839215845715321,435.0,1,0,u184946,1.0,0.0
u55400,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,292,Durnavirales,u55400,0.18030977797575906,604.0,1,6,,,
u499655,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,311,Durnavirales,u499655,0.15000000000000002,519.0,1,3,,,
u726993,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,312,Durnavirales,u726993,0.15000000000000002,520.0,1,4,,,
u465710,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,313,Durnavirales,u465710,0.15000000000000002,521.0,1,5,,,
u820616,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,314,Durnavirales,u820616,0.15000000000000002,522.0,1,6,u820616,1.0,0.0
u131402,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,292,Durnavirales,u131402,0.36851370401933053,604.0,1,6,u131402,1.0,0.0
u166714,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,265,Durnavirales,u166714,1.0141097488425894,604.0,1,1,u166714,3.0,0.0
u179725,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,265,Durnavirales,u179725,0.16597195254846928,604.0,1,1,,,
u155578,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,253,Durnavirales,u155578,0.15818706361080118,435.0,1,0,,,
u71199,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,253,Durnavirales,u71199,1.065958292466155,435.0,1,0,u71199,3.0,0.0
u104103,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,253,Durnavirales,u104103,0.16876140306753082,435.0,1,0,,,
u835542,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,315,Durnavirales,u835542,0.15000000000000002,529.0,1,7,,,
u676232,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,316,Durnavirales,u676232,0.15000000000000002,530.0,1,8,,,
u644637,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,317,Durnavirales,u644637,0.15000000000000002,531.0,1,9,,,
u575788,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,318,Durnavirales,u575788,0.15000000000000002,532.0,1,10,,,
u351616,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,319,Durnavirales,u351616,0.15000000000000002,533.0,1,0,u351616,2.0,0.0
u443602,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,320,Durnavirales,u443602,0.15000000000000002,534.0,1,1,,,
u318910,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,321,Durnavirales,u318910,0.15000000000000002,535.0,1,2,,,
u124810,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,253,Durnavirales,u124810,0.15629051073906072,435.0,1,0,,,
u983706,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,322,Durnavirales,u983706,0.15000000000000002,537.0,1,3,,,
u106572,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,253,Durnavirales,u106572,0.34824244362337214,435.0,1,0,,,
u864352,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,323,Durnavirales,u864352,0.15000000000000002,539.0,1,4,,,
u82622,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,253,Durnavirales,u82622,0.21015051570946658,435.0,1,0,,,
u883540,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,324,Durnavirales,u883540,0.15000000000000002,541.0,1,5,u883540,1.0,0.0
u23264,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,265,Durnavirales,u23264,0.15352816603134267,604.0,1,1,u23264,3.0,0.0
u436299,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,325,Durnavirales,u436299,0.15000000000000002,543.0,1,6,,,
u350772,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,326,Durnavirales,u350772,0.15000000000000002,544.0,1,7,,,
u987572,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,327,Durnavirales,u987572,0.15000000000000002,545.0,1,8,u987572,4.0,0.0
u131345,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,292,Durnavirales,u131345,0.675602903970816,604.0,1,6,,,
u97714,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,253,Durnavirales,u97714,0.29801012148805617,435.0,1,0,,,
u236284,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,253,Durnavirales,u236284,0.2273145195718849,435.0,1,0,,,
u135168,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,300,Durnavirales,u135168,0.8309663713332262,435.0,1,3,,,
u6438,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,253,Durnavirales,u6438,0.15724326402062622,435.0,1,0,u6438,2.0,0.0
u853061,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,328,Durnavirales,u853061,0.15000000000000002,551.0,1,9,,,
u266872,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,329,Durnavirales,u266872,0.872648696058344,604.0,1,10,,,
u245564,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,265,Durnavirales,u245564,0.27271486146884505,604.0,1,1,,,
u135661,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,253,Durnavirales,u135661,0.4546158635477176,435.0,1,0,,,
u215418,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,253,Durnavirales,u215418,0.17489336894750362,435.0,1,0,,,
u57410,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,275,Durnavirales,u57410,0.21832297010621526,482.0,1,0,,,
u685229,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,330,Durnavirales,u685229,0.15000000000000002,557.0,1,0,,,
u968483,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,331,Durnavirales,u968483,0.15000000000000002,558.0,1,1,,,
u714854,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,332,Durnavirales,u714854,0.15000000000000002,559.0,1,2,,,
